Sorter0,,
ArrayLength,Runtime F,Runtime C
19643,0.149962679,
19645,0.150517166,
19647,0.150521532,
19649,0.354262739,
19651,0.150839791,
19653,0.148222253,
19655,0.151334748,
19657,0.277338475,
19659,0.148049667,
19661,0.150969788,
19663,0.159009382,
19665,0.150892153,
19667,0.150881246,
19669,0.152016342,
19671,0.233744293,
19673,0.150925457,
19675,0.151282087,
19677,0.150457844,
19679,0.365209132,
19681,0.153175712,
19683,0.15628317,
19685,0.15784733,
19687,0.359230071,
19689,0.151096955,
19691,0.151444122,
19693,0.151280284,
19695,0.271917701,
19697,0.151059508,
19699,0.150470465,
19701,0.162611008,
19703,0.151539505,
19705,0.151710153,
19707,0.151541427,
19709,0.24333629,
19711,0.149396628,
19713,0.151578084,
19715,0.152842835,
19717,0.383641988,
19719,0.150952041,
19721,0.153784782,
19723,0.152126759,
19725,0.329340577,
19727,0.151639879,
19729,0.15205951,
19731,0.153106079,
19733,0.22088626,
19735,0.152429581,
19737,0.152970001,
19739,0.175700828,
19741,0.151408628,
19743,0.151132375,
19745,0.151099846,
19747,0.284616202,
19749,0.151991427,
19751,0.151959211,
19753,0.152666375,
19755,0.39776358,
19757,0.152334705,
19759,0.154113501,
19761,0.152956501,
19763,0.259792298,
19765,0.153146625,
19767,0.151680753,
19769,0.152272046,
19771,0.150885671,
19773,0.154669419,
19775,0.150021538,
19777,0.206424698,
19779,0.151837945,
19781,0.152525499,
19783,0.152600259,
19785,0.353824824,
19787,0.152446255,
19789,0.151541322,
19791,0.151790619,
19793,0.365631551,
19795,0.152861834,
19797,0.152067915,
19799,0.154321715,
19801,0.268656701,
19803,0.152359009,
19805,0.151126087,
19807,0.171004966,
19809,0.153770581,
19811,0.152025953,
19813,0.153465033,
19815,0.280373156,
19817,0.153424993,
19819,0.153640985,
19821,0.15144141,
19823,0.400624633,
19825,0.153270587,
19827,0.152220994,
19829,0.154121324,
19831,0.235923037,
19833,0.153488711,
19835,0.154711038,
19837,0.156535253,
19839,0.155156076,
19841,0.154564053,
19843,0.153340697,
19845,0.237826541,
19847,0.160879299,
19849,0.156858131,
19851,0.154578254,
19853,0.391969204,
19855,0.154295743,
19857,0.152169213,
19859,0.154854953,
19861,0.315994054,
19863,0.154557794,
19865,0.15539296,
19867,0.154765919,
19869,0.15390262,
19871,0.155551508,
19873,0.15179421,
19875,0.218842879,
19877,0.154326707,
19879,0.154860988,
19881,0.156902954,
19883,0.380978376,
19885,0.154421836,
19887,0.156037167,
19889,0.154626876,
19891,0.330202788,
19893,0.155900806,
19895,0.15423584,
19897,0.153714538,
19899,0.155732334,
19901,0.155109838,
19903,0.157210335,
19905,0.222652748,
19907,0.15212208,
19909,0.155052468,
19911,0.155303583,
19913,0.385589927,
19915,0.15291138,
19917,0.154555589,
19919,0.155541584,
19921,0.31576708,
19923,0.15625909,
19925,0.154750541,
19927,0.154827952,
19929,0.152852371,
19931,0.152198672,
19933,0.152967587,
19935,0.217226252,
19937,0.155423373,
19939,0.156924829,
19941,0.154703796,
19943,0.387847751,
19945,0.155898884,
19947,0.156212121,
19949,0.154840127,
19951,0.315714121,
19953,0.155739531,
19955,0.153772041,
19957,0.154749751,
19959,0.156857327,
19961,0.155179009,
19963,0.15452151,
19965,0.226575047,
19967,0.155561581,
19969,0.156080544,
19971,0.157604873,
19973,0.396995008,
19975,0.155546501,
19977,0.156094491,
19979,0.1564513,
19981,0.289941102,
19983,0.156847507,
19985,0.157685295,
19987,0.157004833,
19989,0.156968996,
19991,0.154254496,
19993,0.155918583,
19995,0.251553833,
19997,0.156507194,
19999,0.154500991,
20001,0.155447125,
20003,0.409626067,
20005,0.159504786,
20007,0.164967507,
20009,0.159399584,
20011,0.223228365,
20013,0.156065449,
20015,0.155678496,
20017,0.165591002,
20019,0.155632675,
20021,0.157433167,
20023,0.15504387,
20025,0.296260029,
20027,0.157109708,
20029,0.157317847,
20031,0.156968281,
20033,0.405552417,
20035,0.158225402,
20037,0.1583305,
20039,0.154303417,
20041,0.282813042,
20043,0.157686263,
20045,0.156506047,
20047,0.187518373,
20049,0.156746164,
20051,0.158559948,
20053,0.158230886,
20055,0.352939963,
20057,0.157167047,
20059,0.15682143,
20061,0.158779383,
20063,0.357310951,
20065,0.157673046,
20067,0.157640457,
20069,0.157735094,
20071,0.156465113,
20073,0.157500252,
20075,0.155918673,
20077,0.235155463,
20079,0.157782122,
20081,0.157764986,
20083,0.158343583,
20085,0.410800427,
20087,0.156292006,
20089,0.15597637,
20091,0.160266697,
20093,0.220996335,
20095,0.157774791,
20097,0.157023743,
20099,0.179873303,
20101,0.159437746,
20103,0.158921331,
20105,0.158356369,
20107,0.337101161,
20109,0.156352043,
20111,0.160165325,
20113,0.158862576,
20115,0.370323539,
20117,0.158627123,
20119,0.159734964,
20121,0.158162132,
20123,0.158632621,
20125,0.161230251,
20127,0.15967384,
20129,0.239939332,
20131,0.15961805,
20133,0.158905745,
20135,0.159271866,
20137,0.422804743,
20139,0.159164578,
20141,0.158645242,
20143,0.15776816,
20145,0.327812254,
20147,0.159126624,
20149,0.158841297,
20151,0.180271626,
20153,0.158994362,
20155,0.157814041,
20157,0.158565924,
20159,0.354681909,
20161,0.159051791,
20163,0.162881583,
20165,0.165228367,
20167,0.347681522,
20169,0.156775534,
20171,0.157483324,
20173,0.159643918,
20175,0.157612503,
20177,0.160557866,
20179,0.157822669,
20181,0.266946554,
20183,0.156920135,
20185,0.158073127,
20187,0.158358917,
20189,0.406480312,
20191,0.155661419,
20193,0.158661664,
20195,0.158864334,
20197,0.262360752,
20199,0.159533739,
20201,0.159129456,
20203,0.208173424,
20205,0.158990055,
20207,0.161553532,
20209,0.160452962,
20211,0.403522462,
20213,0.159584746,
20215,0.159850955,
20217,0.159991667,
20219,0.242742464,
20221,0.161618084,
20223,0.164237842,
20225,0.187297329,
20227,0.15974842,
20229,0.162468284,
20231,0.159273997,
20233,0.376398653,
20235,0.158537716,
20237,0.159344703,
20239,0.159579664,
20241,0.318329662,
20243,0.16377975,
20245,0.159196839,
20247,0.166203871,
20249,0.160662591,
20251,0.15943633,
20253,0.159455001,
20255,0.311692327,
20257,0.158577174,
20259,0.160928085,
20261,0.161034286,
20263,0.385248125,
20265,0.160463586,
20267,0.160504907,
20269,0.159438878,
20271,0.160291255,
20273,0.160253242,
20275,0.161966667,
20277,0.264915496,
20279,0.160552993,
20281,0.161029458,
20283,0.162136778,
20285,0.40521273,
20287,0.161122262,
20289,0.159823045,
20291,0.160454422,
20293,0.224344701,
20295,0.160779789,
20297,0.1618395,
20299,0.233264461,
20301,0.162072957,
20303,0.161617577,
20305,0.161028281,
20307,0.419833571,
20309,0.158485591,
20311,0.163278252,
20313,0.16057767,
20315,0.287321895,
20317,0.171062782,
20319,0.166586161,
20321,0.213453501,
20323,0.160998777,
20325,0.162681669,
20327,0.160870165,
20329,0.416123986,
20331,0.159301087,
20333,0.161460876,
20335,0.160991326,
20337,0.324258178,
20339,0.161111996,
20341,0.16156517,
20343,0.200196669,
20345,0.162063375,
20347,0.160794154,
20349,0.162755296,
20351,0.408835918,
20353,0.160824209,
20355,0.162616953,
20357,0.16034621,
20359,0.20863454,
20361,0.161310121,
20363,0.162120417,
20365,0.193630621,
20367,0.162055001,
20369,0.162673041,
20371,0.160581291,
20373,0.402606934,
20375,0.159696415,
20377,0.161536708,
20379,0.160803422,
20381,0.22274521,
20383,0.160583705,
20385,0.160751671,
20387,0.194584802,
20389,0.160794258,
20391,0.162523538,
20393,0.163029298,
20395,0.402472675,
20397,0.162859634,
20399,0.162987798,
20401,0.162793532,
20403,0.21463342,
20405,0.161506414,
20407,0.16081579,
20409,0.197533637,
20411,0.160636961,
20413,0.161752835,
20415,0.162922665,
20417,0.407003671,
20419,0.161483005,
20421,0.161370158,
20423,0.160549372,
20425,0.338441879,
20427,0.163623095,
20429,0.162097216,
20431,0.202228263,
20433,0.166343093,
20435,0.163619086,
20437,0.161222205,
20439,0.416741341,
20441,0.164381042,
20443,0.163586959,
20445,0.164303795,
20447,0.312560588,
20449,0.162101254,
20451,0.161911175,
20453,0.218305081,
20455,0.163025841,
20457,0.162421659,
20459,0.162301794,
20461,0.419434488,
20463,0.162896752,
20465,0.161893383,
20467,0.166336745,
20469,0.280607134,
20471,0.164160043,
20473,0.16413863,
20475,0.239265591,
20477,0.162794545,
20479,0.164836153,
20481,0.163515717,
20483,0.417284876,
20485,0.163314953,
20487,0.163783431,
20489,0.16352275,
20491,0.164078489,
20493,0.163068578,
20495,0.162447423,
20497,0.28958562,
20499,0.163168624,
20501,0.163866341,
20503,0.165171012,
20505,0.378715158,
20507,0.16460517,
20509,0.164212704,
20511,0.166355044,
20513,0.163570955,
20515,0.163626954,
20517,0.165848836,
20519,0.346263707,
20521,0.161800295,
20523,0.164741874,
20525,0.164255589,
20527,0.313594311,
20529,0.165052414,
20531,0.164212212,
20533,0.184639916,
20535,0.164059535,
20537,0.163759291,
20539,0.164545298,
20541,0.403979838,
20543,0.163590044,
20545,0.164798081,
20547,0.166311994,
20549,0.345178753,
20551,0.165074125,
20553,0.164191663,
20555,0.215221301,
20557,0.163716286,
20559,0.165791869,
20561,0.163568631,
20563,0.429478884,
20565,0.164495081,
20567,0.164453998,
20569,0.165759996,
20571,0.233054593,
20573,0.165537462,
20575,0.164881542,
20577,0.273002833,
20579,0.165178254,
20581,0.165864006,
20583,0.165051222,
20585,0.392206252,
20587,0.164551035,
20589,0.165147081,
20591,0.1708,
20593,0.165582597,
20595,0.164412335,
20597,0.164419919,
20599,0.35958156,
20601,0.164040998,
20603,0.165931791,
20605,0.165525243,
20607,0.274843574,
20609,0.165749162,
20611,0.163061738,
20613,0.20234175,
20615,0.166490465,
20617,0.169642881,
20619,0.172468677,
20621,0.433431,
20623,0.164754912,
20625,0.165247634,
20627,0.167624786,
20629,0.246545374,
20631,0.165895581,
20633,0.165004462,
20635,0.280667037,
20637,0.165250748,
20639,0.165412575,
20641,0.166391715,
20643,0.389212281,
20645,0.167518884,
20647,0.166744366,
20649,0.175573662,
20651,0.165622205,
20653,0.166339085,
20655,0.165944159,
20657,0.390971333,
20659,0.166687012,
20661,0.16646634,
20663,0.167460263,
20665,0.210452542,
20667,0.165448964,
20669,0.167646572,
20671,0.222891092,
20673,0.166138366,
20675,0.166328579,
20677,0.166116163,
20679,0.428481579,
20681,0.16811429,
20683,0.166349038,
20685,0.166629255,
20687,0.165732831,
20689,0.165123671,
20691,0.167333499,
20693,0.332508653,
20695,0.167295843,
20697,0.166367739,
20699,0.166057333,
20701,0.307473272,
20703,0.166555792,
20705,0.166032255,
20707,0.210256547,
20709,0.16734767,
20711,0.166092411,
20713,0.166842908,
20715,0.431733549,
20717,0.167591959,
20719,0.16861546,
20721,0.167480007,
20723,0.16905579,
20725,0.168518752,
20727,0.1672685,
20729,0.329386115,
20731,0.16762042,
20733,0.167062074,
20735,0.16844441,
20737,0.31035167,
20739,0.167405665,
20741,0.169200793,
20743,0.209673047,
20745,0.166698366,
20747,0.168451846,
20749,0.169908881,
20751,0.437420666,
20753,0.167922258,
20755,0.16805613,
20757,0.166890621,
20759,0.164788201,
20761,0.168345705,
20763,0.167775705,
20765,0.340654731,
20767,0.171333045,
20769,0.168049455,
20771,0.168831453,
20773,0.294934481,
20775,0.168906003,
20777,0.167570412,
20779,0.211544678,
20781,0.166634545,
20783,0.169013843,
20785,0.167072698,
20787,0.438001752,
20789,0.169735163,
20791,0.168429747,
20793,0.168120459,
20795,0.168580621,
20797,0.166517749,
20799,0.168049589,
20801,0.358092517,
20803,0.168900669,
20805,0.170198783,
20807,0.168250501,
20809,0.253142834,
20811,0.168927431,
20813,0.16937083,
20815,0.224800915,
20817,0.170100838,
20819,0.169339329,
20821,0.167880699,
20823,0.428862333,
20825,0.170221865,
20827,0.168982461,
20829,0.172612831,
20831,0.167990699,
20833,0.168424293,
20835,0.169758677,
20837,0.399635613,
20839,0.168406874,
20841,0.169322208,
20843,0.168506548,
20845,0.3321518,
20847,0.167831093,
20849,0.170057997,
20851,0.260872781,
20853,0.168462366,
20855,0.169319585,
20857,0.170368627,
20859,0.389796406,
20861,0.172255322,
20863,0.170660466,
20865,0.18773371,
20867,0.169073209,
20869,0.168802291,
20871,0.170696884,
20873,0.44023484,
20875,0.169430777,
20877,0.167880416,
20879,0.168773457,
20881,0.21515891,
20883,0.171591088,
20885,0.169091716,
20887,0.331086427,
20889,0.170308545,
20891,0.169494167,
20893,0.168586284,
20895,0.285944104,
20897,0.170186043,
20899,0.169865429,
20901,0.227118671,
20903,0.17056483,
20905,0.17014496,
20907,0.171397746,
20909,0.426464111,
20911,0.174381956,
20913,0.17913647,
20915,0.177904874,
20917,0.170010909,
20919,0.171824753,
20921,0.169767633,
20923,0.423902035,
20925,0.17087096,
20927,0.169383332,
20929,0.17038922,
20931,0.25628525,
20933,0.1678233,
20935,0.167226166,
20937,0.318348676,
20939,0.171458215,
20941,0.169515923,
20943,0.170211196,
20945,0.300343066,
20947,0.171749845,
20949,0.171320334,
20951,0.227200255,
20953,0.17013517,
20955,0.172147214,
20957,0.171973377,
20959,0.423020005,
20961,0.170955747,
20963,0.170592055,
20965,0.18248646,
20967,0.172451839,
20969,0.170420796,
20971,0.17052421,
20973,0.440026045,
20975,0.173494667,
20977,0.171225712,
20979,0.170774043,
20981,0.214420825,
20983,0.171997383,
20985,0.171427712,
20987,0.356581658,
20989,0.172345579,
20991,0.171904132,
20993,0.170858905,
20995,0.23545441,
20997,0.17382358,
20999,0.170979872,
21001,0.259183735,
21003,0.172734052,
21005,0.1723153,
21007,0.171493456,
21009,0.380172521,
21011,0.169673666,
21013,0.171963751,
21015,0.202864081,
21017,0.171867296,
21019,0.171634778,
21021,0.173089668,
21023,0.444947302,
21025,0.170908913,
21027,0.172297403,
21029,0.174434364,
21031,0.172734469,
21033,0.172699839,
21035,0.172351584,
21037,0.425931901,
21039,0.171419248,
21041,0.172083586,
21043,0.172506124,
21045,0.237701163,
21047,0.172776788,
21049,0.172914341,
21051,0.344660968,
21053,0.169423088,
21055,0.170801222,
21057,0.176647246,
21059,0.23250629,
21061,0.174302831,
21063,0.173295036,
21065,0.273839772,
21067,0.172007501,
21069,0.173490629,
21071,0.172702253,
21073,0.362291336,
21075,0.173605636,
21077,0.171955585,
21079,0.227329537,
21081,0.173638627,
21083,0.173282161,
21085,0.173420906,
21087,0.419074237,
21089,0.174334705,
21091,0.172892153,
21093,0.193408206,
21095,0.172555879,
21097,0.175474912,
21099,0.171638578,
21101,0.446210355,
21103,0.173448205,
21105,0.173175707,
21107,0.176507786,
21109,0.173191577,
21111,0.175015122,
21113,0.174410045,
21115,0.432574242,
21117,0.174961671,
21119,0.174028963,
21121,0.17590858,
21123,0.173067167,
21125,0.171692804,
21127,0.17108953,
21129,0.404239029,
21131,0.174275011,
21133,0.174271449,
21135,0.174012542,
21137,0.292311817,
21139,0.173948914,
21141,0.175163582,
21143,0.340845376,
21145,0.174467325,
21147,0.17553471,
21149,0.172616541,
21151,0.224738285,
21153,0.174254075,
21155,0.174289539,
21157,0.284945369,
21159,0.1736992,
21161,0.173924908,
21163,0.173918918,
21165,0.322710752,
21167,0.176391214,
21169,0.17312488,
21171,0.246512249,
21173,0.17322354,
21175,0.176387325,
21177,0.174018055,
21179,0.388725489,
21181,0.174233869,
21183,0.173979372,
21185,0.217329502,
21187,0.174268052,
21189,0.175540909,
21191,0.174520284,
21193,0.432346374,
21195,0.174216464,
21197,0.178256214,
21199,0.205560759,
21201,0.174661711,
21203,0.17409575,
21205,0.174734205,
21207,0.453003705,
21209,0.173679322,
21211,0.173925877,
21213,0.184267089,
21215,0.175705045,
21217,0.176186204,
21219,0.175624907,
21221,0.458439618,
21223,0.174327463,
21225,0.175232366,
21227,0.179011449,
21229,0.17533733,
21231,0.174385712,
21233,0.17557025,
21235,0.448744506,
21237,0.176545501,
21239,0.175626665,
21241,0.174903199,
21243,0.174875632,
21245,0.174956158,
21247,0.17343159,
21249,0.428911209,
21251,0.175690368,
21253,0.175796002,
21255,0.176046416,
21257,0.175990745,
21259,0.175690055,
21261,0.173850954,
21263,0.422761261,
21265,0.173232049,
21267,0.177155793,
21269,0.176717371,
21271,0.216048583,
21273,0.176379219,
21275,0.173734501,
21277,0.400327265,
21279,0.174484208,
21281,0.17622979,
21283,0.175791711,
21285,0.263377458,
21287,0.177676886,
21289,0.174714491,
21291,0.385255307,
21293,0.17697005,
21295,0.176691949,
21297,0.177608758,
21299,0.297342092,
21301,0.176959738,
21303,0.177207038,
21305,0.364460111,
21307,0.175630361,
21309,0.176292583,
21311,0.177288249,
21313,0.321270317,
21315,0.178194746,
21317,0.176680699,
21319,0.350143492,
21321,0.176931664,
21323,0.17717658,
21325,0.178470463,
21327,0.340442836,
21329,0.178152755,
21331,0.177143335,
21333,0.348180324,
21335,0.175864339,
21337,0.181155324,
21339,0.176815122,
21341,0.341116935,
21343,0.17763184,
21345,0.178297296,
21347,0.349506855,
21349,0.177101165,
21351,0.175062284,
21353,0.177526414,
21355,0.177567199,
21357,0.177653879,
21359,0.177045792,
21361,0.431340426,
21363,0.175291628,
21365,0.17720966,
21367,0.178755537,
21369,0.179730341,
